id,show_id,rating
r7818,s7826,PG
r7819,s7827,R
r7820,s7828,R
r7821,s7829,NR
r7822,s7830,PG
r7823,s7831,R
r7824,s7832,PG
r7825,s7833,PG
r7826,s7834,R
r7827,s7835,G
r7828,s7836,R
r7829,s7837,NR
r7830,s7838,PG-13
r7831,s7839,R
r7832,s7840,PG
r7833,s7841,PG
r7834,s7842,R
r7835,s7843,PG-13
r7836,s7844,R
r7837,s7845,PG-13
r7838,s7846,PG-13
r7839,s7847,NR
r7840,s7849,PG
r7841,s7850,PG
r7842,s7851,PG-13
r7843,s7852,PG
r7844,s7853,G
r7845,s7854,PG-13
r7846,s7855,PG
r7847,s7856,G
r7848,s7857,NR
r7849,s7858,PG
r7850,s7859,G
r7851,s7860,R
r7852,s7861,R
r7853,s7862,G
r7854,s7863,PG-13
r7855,s7864,PG-13
r7856,s7865,PG
r7857,s7866,R
r7858,s7867,PG-13
r7859,s7868,PG-13
r7860,s7869,R
r7861,s7870,NR
r7862,s7871,PG-13
r7863,s7872,G
r7864,s7873,PG
r7865,s7874,PG-13
r7866,s7875,PG-13
r7867,s7876,NR
r7868,s7877,G
r7869,s7878,PG
r7870,s7879,PG-13
r7871,s7880,PG
r7872,s7881,R
r7873,s7882,PG-13
r7874,s7883,PG-13
r7875,s7884,R
r7876,s7885,NR
r7877,s7886,PG-13
r7878,s7887,PG
r7879,s7888,G
r7880,s7889,PG
r7881,s7890,NR
r7882,s7891,G
r7883,s7892,PG
r7884,s7893,PG
r7885,s7894,R
r7886,s7895,NR
r7887,s7896,R
r7888,s7897,G
r7889,s7898,R
r7890,s7899,NR
r7891,s7900,PG-13
r7892,s7901,PG-13
r7893,s7902,G
r7894,s7903,PG-13
r7895,s7904,R
r7896,s7905,G
r7897,s7906,NR
r7898,s7907,G
r7899,s7908,G
r7900,s7909,PG
r7901,s7910,PG
r7902,s7911,G
r7903,s7912,PG-13
r7904,s7913,PG
r7905,s7914,NR
r7906,s7915,R
r7907,s7916,PG
r7908,s7917,G
r7909,s7918,PG-13
r7910,s7919,R
r7911,s7920,PG
r7912,s7921,PG-13
r7913,s7922,PG-13
r7914,s7923,PG-13
r7915,s7924,G
r7916,s7925,NR
r7917,s7926,PG-13
r7918,s7927,R
r7919,s7928,PG
r7920,s7929,R
r7921,s7930,G
r7922,s7931,G
r7923,s7932,R
r7924,s7933,NR
r7925,s7934,G
r7926,s7935,G
r7927,s7936,R
r7928,s7937,G
r7929,s7938,NR
r7930,s7939,NR
r7931,s7940,NR
r7932,s7941,PG
r7933,s7942,NR
r7934,s7943,NR
r7935,s7944,PG
r7936,s7945,PG-13
r7937,s7946,G
r7938,s7947,NR
r7939,s7948,G
r7940,s7949,R
r7941,s7950,G
r7942,s7951,PG
r7943,s7952,G
r7944,s7953,G
r7945,s7954,G
r7946,s7955,PG-13
r7947,s7956,PG-13
r7948,s7957,R
r7949,s7958,PG
r7950,s7959,G
r7951,s7960,G
r7952,s7961,G
r7953,s7962,G
r7954,s7963,PG-13
r7955,s7964,R
r7956,s7965,NR
r7957,s7966,PG
r7958,s7967,G
r7959,s7968,R
r7960,s7969,NR
r7961,s7970,R
r7962,s7971,PG-13
r7963,s7972,NR
r7964,s7973,R
r7965,s7974,PG-13
r7966,s7975,R
r7967,s7976,R
r7968,s7977,NR
r7969,s7978,PG-13
r7970,s7979,G
r7971,s7980,PG
r7972,s7981,NR
r7973,s7982,PG-13
r7974,s7983,R
r7975,s7984,PG-13
r7976,s7985,PG
r7977,s7986,PG
r7978,s7987,G
r7979,s7988,G
r7980,s7989,PG
r7981,s7990,NR
r7982,s7991,NR
r7983,s7992,R
r7984,s7993,G
r7985,s7994,R
r7986,s7995,G
r7987,s7996,PG
r7988,s7997,NR
r7989,s7998,NR
r7990,s7999,PG
r7991,s8000,R
r7992,s8001,R
r7993,s8002,PG-13
r7994,s8003,G
r7995,s8004,R
r7996,s8005,PG
r7997,s8006,R
r7998,s8007,NR
r7999,s8008,G
r8000,s8009,PG-13
r8001,s8010,G
r8002,s8011,NR
r8003,s8012,NR
r8004,s8013,NR
r8005,s8014,NR
r8006,s8015,PG
r8007,s8016,PG-13
r8008,s8017,NR
r8009,s8018,NR
r8010,s8019,R
r8011,s8020,PG-13
r8012,s8021,G
r8013,s8022,PG-13
r8014,s8023,PG-13
r8015,s8024,PG-13
r8016,s8025,NR
r8017,s8026,NR
r8018,s8027,PG
r8019,s8028,G
r8020,s8029,R
r8021,s8030,PG-13
r8022,s8031,G
r8023,s8032,G
r8024,s8033,PG
r8025,s8034,R
r8026,s8035,PG-13
r8027,s8036,R
r8028,s8037,PG
r8029,s8038,NR
r8030,s8039,G
r8031,s8040,PG-13
r8032,s8041,NR
r8033,s8042,PG
r8034,s8043,R
r8035,s8044,G
r8036,s8045,PG-13
r8037,s8046,NR
r8038,s8047,NR
r8039,s8048,G
r8040,s8049,R
r8041,s8050,PG
r8042,s8051,R
r8043,s8052,R
r8044,s8053,R
r8045,s8054,G
r8046,s8055,G
r8047,s8056,PG
r8048,s8057,R
r8049,s8058,G
r8050,s8059,PG
r8051,s8060,PG
r8052,s8061,R
r8053,s8062,PG-13
r8054,s8063,R
r8055,s8064,PG-13
r8056,s8065,PG
r8057,s8066,G
r8058,s8067,NR
r8059,s8068,PG
r8060,s8069,G
r8061,s8070,PG
r8062,s8071,R
r8063,s8072,PG-13
r8064,s8073,PG
r8065,s8074,G
r8066,s8075,R
r8067,s8076,NR
r8068,s8077,R
r8069,s8078,PG-13
r8070,s8079,R
r8071,s8080,NR
r8072,s8081,G
r8073,s8082,PG
r8074,s8083,PG-13
r8075,s8084,NR
r8076,s8085,PG-13
r8077,s8086,R
r8078,s8087,PG-13
r8079,s8088,NR
r8080,s8089,PG
r8081,s8090,PG
r8082,s8091,PG-13
r8083,s8092,G
r8084,s8093,PG-13
r8085,s8094,R
r8086,s8095,PG
r8087,s8096,PG
r8088,s8097,PG
r8089,s8098,G
r8090,s8099,G
r8091,s8100,NR
r8092,s8101,PG-13
r8093,s8102,PG-13
r8094,s8103,R
r8095,s8104,PG
r8096,s8105,G
r8097,s8106,R
r8098,s8107,R
r8099,s8108,G
r8100,s8109,PG-13
r8101,s8110,PG
r8102,s8111,PG-13
r8103,s8112,R
r8104,s8113,PG
r8105,s8114,NR
r8106,s8115,R
r8107,s8116,PG-13
r8108,s8117,PG-13
r8109,s8118,PG-13
r8110,s8119,G
r8111,s8120,R
r8112,s8121,PG
r8113,s8122,PG-13
r8114,s8123,PG-13
r8115,s8124,G
r8116,s8125,PG
r8117,s8126,R
r8118,s8127,NR
r8119,s8128,G
r8120,s8129,R
r8121,s8130,NR
r8122,s8131,PG-13
r8123,s8132,PG-13
r8124,s8133,PG
r8125,s8134,NR
r8126,s8135,PG-13
r8127,s8136,PG-13
r8128,s8137,PG
r8129,s8138,R
r8130,s8139,PG-13
r8131,s8140,G
r8132,s8141,G
r8133,s8142,R
r8134,s8143,NR
r8135,s8144,PG
r8136,s8145,G
r8137,s8146,G
r8138,s8147,R
r8139,s8148,NR
r8140,s8149,NR
r8141,s8150,R
r8142,s8151,G
r8143,s8152,PG
r8144,s8153,G
r8145,s8154,NR
r8146,s8155,G
r8147,s8156,PG
r8148,s8157,PG-13
r8149,s8158,G
r8150,s8159,R
r8151,s8160,PG-13
r8152,s8161,R
r8153,s8162,R
r8154,s8163,R
r8155,s8164,G
r8156,s8165,NR
r8157,s8166,PG-13
r8158,s8167,PG
r8159,s8168,NR
r8160,s8169,G
r8161,s8170,R
r8162,s8171,PG
r8163,s8172,PG-13
r8164,s8173,NR
r8165,s8174,NR
r8166,s8175,PG
r8167,s8176,G
r8168,s8177,PG-13
r8169,s8178,PG
r8170,s8179,R
r8171,s8180,PG-13
r8172,s8181,NR
r8173,s8182,PG
r8174,s8184,NR
r8175,s8185,NR
r8176,s8186,NR
r8177,s8187,G
r8178,s8188,NR
r8179,s8189,R
r8180,s8190,R
r8181,s8191,PG-13
r8182,s8192,NR
r8183,s8193,NR
r8184,s8194,PG
r8185,s8195,G
r8186,s8196,PG-13
r8187,s8197,NR
r8188,s8198,PG
r8189,s8199,G
r8190,s8200,PG-13
r8191,s8201,PG-13
r8192,s8202,NR
r8193,s8203,PG-13
r8194,s8204,PG
r8195,s8205,PG-13
r8196,s8206,R
r8197,s8207,PG
r8198,s8208,G
r8199,s8209,G
r8200,s8210,NR
r8201,s8211,NR
r8202,s8212,R
r8203,s8213,G
r8204,s8214,G
r8205,s8215,G
r8206,s8216,G
r8207,s8217,PG-13
r8208,s8218,PG
r8209,s8219,PG
r8210,s8220,R
r8211,s8221,PG-13
r8212,s8222,G
r8213,s8223,G
r8214,s8224,NR
r8215,s8225,NR
r8216,s8226,R
r8217,s8227,G
r8218,s8228,R
r8219,s8229,PG-13
r8220,s8230,PG
r8221,s8231,G
r8222,s8232,PG-13
r8223,s8233,G
r8224,s8234,NR
r8225,s8235,R
r8226,s8236,NR
r8227,s8237,PG
r8228,s8238,NR
r8229,s8239,G
r8230,s8240,NR
r8231,s8241,G
r8232,s8242,PG
r8233,s8243,NR
r8234,s8244,R
r8235,s8245,R
r8236,s8246,R
r8237,s8247,NR
r8238,s8248,NR
r8239,s8249,NR
r8240,s8250,G
r8241,s8251,PG
r8242,s8252,R
r8243,s8253,G
r8244,s8254,R
r8245,s8255,G
r8246,s8256,NR
r8247,s8257,R
r8248,s8258,NR
r8249,s8259,R
r8250,s8260,PG-13
r8251,s8261,G
r8252,s8262,PG-13
r8253,s8263,G
r8254,s8264,PG
r8255,s8265,R
r8256,s8266,PG
r8257,s8267,PG
r8258,s8268,G
r8259,s8269,PG-13
r8260,s8270,NR
r8261,s8271,G
r8262,s8272,NR
r8263,s8273,PG
r8264,s8274,NR
r8265,s8275,PG-13
r8266,s8276,G
r8267,s8277,PG-13
r8268,s8278,PG-13
r8269,s8279,G
r8270,s8280,PG-13
r8271,s8281,R
r8272,s8282,R
r8273,s8283,R
r8274,s8284,NR
r8275,s8285,PG-13
r8276,s8286,G
r8277,s8287,G
r8278,s8288,NR
r8279,s8289,G
r8280,s8290,R
r8281,s8291,PG-13
r8282,s8292,G
r8283,s8293,G
r8284,s8294,PG
r8285,s8295,PG
r8286,s8296,PG
r8287,s8297,PG-13
r8288,s8298,R
r8289,s8299,R
r8290,s8300,R
r8291,s8301,PG-13
r8292,s8302,PG-13
r8293,s8303,PG
r8294,s8304,G
r8295,s8305,NR
r8296,s8306,NR
r8297,s8307,G
r8298,s8308,PG
r8299,s8309,G
r8300,s8310,G
r8301,s8311,NR
r8302,s8312,PG
r8303,s8313,PG-13
r8304,s8314,NR
r8305,s8315,PG-13
r8306,s8316,PG
r8307,s8317,G
r8308,s8318,R
r8309,s8319,R
r8310,s8320,PG
r8311,s8321,R
r8312,s8322,PG-13
r8313,s8323,R
r8314,s8324,PG
r8315,s8325,PG
r8316,s8326,PG-13
r8317,s8327,R
r8318,s8328,R
r8319,s8329,G
r8320,s8330,NR
r8321,s8331,PG
r8322,s8332,G
r8323,s8333,PG
r8324,s8334,G
r8325,s8335,NR
r8326,s8336,G
r8327,s8337,PG
r8328,s8338,R
r8329,s8339,PG
r8330,s8340,PG-13
r8331,s8341,PG-13
r8332,s8342,PG-13
r8333,s8343,PG-13
r8334,s8344,NR
r8335,s8345,R
r8336,s8346,R
r8337,s8347,PG
r8338,s8348,G
r8339,s8349,PG
r8340,s8350,PG
r8341,s8351,PG
r8342,s8352,PG
r8343,s8353,R
r8344,s8354,G
r8345,s8355,PG
r8346,s8356,R
r8347,s8357,PG
r8348,s8358,PG-13
r8349,s8359,PG
r8350,s8360,PG
r8351,s8361,NR
r8352,s8362,PG-13
r8353,s8363,G
r8354,s8364,PG
r8355,s8365,G
r8356,s8366,PG-13
r8357,s8367,PG
r8358,s8368,NR
r8359,s8369,R
r8360,s8370,NR
r8361,s8371,NR
r8362,s8372,R
r8363,s8373,R
r8364,s8374,R
r8365,s8375,PG
r8366,s8376,G
r8367,s8377,G
r8368,s8378,R
r8369,s8379,NR
r8370,s8380,PG-13
r8371,s8381,R
r8372,s8382,NR
r8373,s8383,NR
r8374,s8384,PG
r8375,s8385,PG
r8376,s8386,G
r8377,s8387,G
r8378,s8388,PG-13
r8379,s8389,PG-13
r8380,s8390,PG-13
r8381,s8391,PG-13
r8382,s8392,NR
r8383,s8393,NR
r8384,s8394,G
r8385,s8395,PG
r8386,s8396,PG
r8387,s8397,R
r8388,s8398,NR
r8389,s8399,PG-13
r8390,s8400,PG-13
r8391,s8401,R
r8392,s8402,PG
r8393,s8403,PG-13
r8394,s8404,PG
r8395,s8405,R
r8396,s8406,PG
r8397,s8407,PG
r8398,s8408,PG
r8399,s8409,PG-13
r8400,s8410,G
r8401,s8411,NR
r8402,s8412,PG
r8403,s8413,PG
r8404,s8414,PG
r8405,s8415,G
r8406,s8416,R
r8407,s8417,PG-13
r8408,s8418,G
r8409,s8419,PG
r8410,s8420,G
r8411,s8421,G
r8412,s8422,G
r8413,s8423,R
r8414,s8424,NR
r8415,s8425,PG-13
r8416,s8426,R
r8417,s8427,R
r8418,s8428,NR
r8419,s8429,R
r8420,s8430,G
r8421,s8431,G
r8422,s8432,PG
r8423,s8433,R
r8424,s8434,PG
r8425,s8435,PG-13
r8426,s8436,G
r8427,s8437,PG-13
r8428,s8438,NR
r8429,s8439,G
r8430,s8440,PG-13
r8431,s8441,NR
r8432,s8442,PG-13
r8433,s8443,NR
r8434,s8444,NR
r8435,s8445,G
r8436,s8446,PG
r8437,s8447,NR
r8438,s8448,NR
r8439,s8449,G
r8440,s8450,PG
r8441,s8451,R
r8442,s8452,R
r8443,s8453,PG
r8444,s8454,PG-13
r8445,s8455,G
r8446,s8456,PG
r8447,s8457,R
r8448,s8458,NR
r8449,s8459,R
r8450,s8460,NR
r8451,s8461,G
r8452,s8462,NR
r8453,s8463,PG
r8454,s8464,NR
r8455,s8465,PG-13
r8456,s8466,PG
r8457,s8467,G
r8458,s8468,PG
r8459,s8469,PG-13
r8460,s8470,G
r8461,s8471,R
r8462,s8472,PG-13
r8463,s8473,G
r8464,s8474,NR
r8465,s8475,PG
r8466,s8476,G
r8467,s8477,PG
r8468,s8478,NR
r8469,s8479,G
r8470,s8480,R
r8471,s8481,PG-13
r8472,s8482,G
r8473,s8483,NR
r8474,s8484,G
r8475,s8485,PG
r8476,s8486,G
r8477,s8487,R
r8478,s8488,G
r8479,s8489,PG-13
r8480,s8490,G
r8481,s8491,PG
r8482,s8492,G
r8483,s8493,R
r8484,s8494,NR
r8485,s8495,G
r8486,s8496,G
r8487,s8497,PG-13
r8488,s8498,R
r8489,s8499,NR
r8490,s8500,PG
r8491,s8501,G
r8492,s8502,NR
r8493,s8503,PG
r8494,s8504,R
r8495,s8505,R
r8496,s8506,NR
r8497,s8507,PG
r8498,s8508,R
r8499,s8509,NR
r8500,s8510,R
r8501,s8511,R
r8502,s8512,R
r8503,s8513,PG-13
r8504,s8514,PG
r8505,s8515,NR
r8506,s8516,NR
r8507,s8517,PG
r8508,s8518,PG
r8509,s8519,PG
r8510,s8520,PG
r8511,s8521,G
r8512,s8522,NR
r8513,s8523,G
r8514,s8524,R
r8515,s8525,R
r8516,s8526,NR
r8517,s8527,R
r8518,s8528,PG
r8519,s8529,G
r8520,s8530,PG
r8521,s8531,R
r8522,s8532,G
r8523,s8533,PG
r8524,s8534,NR
r8525,s8535,PG
r8526,s8536,R
r8527,s8537,G
r8528,s8538,NR
r8529,s8539,G
r8530,s8540,NR
r8531,s8541,G
r8532,s8542,R
r8533,s8543,NR
r8534,s8544,PG-13
r8535,s8545,G
r8536,s8546,G
r8537,s8547,PG
r8538,s8548,NR
r8539,s8549,PG-13
r8540,s8550,R
r8541,s8551,PG
r8542,s8552,PG-13
r8543,s8553,NR
r8544,s8554,PG-13
r8545,s8555,G
r8546,s8556,G
r8547,s8557,PG
r8548,s8558,NR
r8549,s8559,NR
r8550,s8560,PG-13
r8551,s8561,PG
r8552,s8562,NR
r8553,s8563,G
r8554,s8564,PG-13
r8555,s8565,R
r8556,s8566,G
r8557,s8567,PG
r8558,s8568,NR
r8559,s8569,G
r8560,s8570,R
r8561,s8571,R
r8562,s8572,PG
r8563,s8573,G
r8564,s8574,PG-13
r8565,s8575,G
r8566,s8576,R
r8567,s8577,PG
r8568,s8578,PG
r8569,s8579,PG-13
r8570,s8580,PG
r8571,s8581,PG
r8572,s8582,PG
r8573,s8583,PG
r8574,s8584,PG
r8575,s8585,R
r8576,s8586,G
r8577,s8587,NR
r8578,s8588,PG
r8579,s8589,NR
r8580,s8590,NR
r8581,s8591,R
r8582,s8592,PG
r8583,s8593,NR
r8584,s8594,PG
r8585,s8595,PG-13
r8586,s8596,PG-13
r8587,s8597,PG-13
r8588,s8598,NR
r8589,s8599,PG-13
r8590,s8600,R
r8591,s8601,R
r8592,s8602,NR
r8593,s8603,PG
r8594,s8604,G
r8595,s8605,PG
r8596,s8606,PG
r8597,s8607,PG
r8598,s8608,PG
r8599,s8609,G
r8600,s8610,PG-13
r8601,s8611,PG
r8602,s8612,R
r8603,s8613,NR
r8604,s8614,NR
r8605,s8615,R
r8606,s8616,PG
r8607,s8617,G
r8608,s8618,PG-13
r8609,s8619,NR
r8610,s8620,PG-13
r8611,s8621,G
r8612,s8622,NR
r8613,s8623,PG-13
r8614,s8624,G
r8615,s8625,PG-13
r8616,s8626,PG
r8617,s8627,G
r8618,s8628,PG-13
r8619,s8629,PG
r8620,s8630,PG
r8621,s8631,G
r8622,s8632,R
r8623,s8633,NR
r8624,s8634,G
r8625,s8635,PG
r8626,s8636,PG
r8627,s8637,G
r8628,s8638,R
r8629,s8639,NR
r8630,s8640,PG-13
r8631,s8641,G
r8632,s8642,NR
r8633,s8643,NR
r8634,s8644,PG
r8635,s8645,PG-13
r8636,s8646,G
r8637,s8647,PG
r8638,s8648,PG
r8639,s8649,R
r8640,s8650,NR
r8641,s8651,G
r8642,s8652,G
r8643,s8653,G
r8644,s8654,PG
r8645,s8655,R
r8646,s8656,PG-13
r8647,s8657,PG
r8648,s8658,PG-13
r8649,s8659,R
r8650,s8660,NR
r8651,s8661,G
r8652,s8662,PG-13
r8653,s8663,PG
r8654,s8664,PG-13
r8655,s8665,NR
r8656,s8666,G
r8657,s8667,PG-13
r8658,s8668,NR
r8659,s8669,PG
r8660,s8670,R
r8661,s8671,PG
r8662,s8672,G
r8663,s8673,PG
r8664,s8674,PG
r8665,s8675,PG
r8666,s8676,PG
r8667,s8677,G
r8668,s8678,NR
r8669,s8679,PG-13
r8670,s8680,R
r8671,s8681,PG-13
r8672,s8682,PG-13
r8673,s8683,R
r8674,s8684,G
r8675,s8685,R
r8676,s8686,G
r8677,s8687,PG-13
r8678,s8688,G
r8679,s8689,NR
r8680,s8690,R
r8681,s8691,NR
r8682,s8692,PG-13
r8683,s8693,R
r8684,s8694,PG-13
r8685,s8695,NR
r8686,s8696,PG-13
r8687,s8697,R
r8688,s8698,R
r8689,s8699,PG-13
r8690,s8700,R
r8691,s8701,R
r8692,s8702,PG-13
r8693,s8703,NR
r8694,s8704,R
r8695,s8705,R
r8696,s8706,R
r8697,s8707,R
r8698,s8708,PG-13
r8699,s8709,NR
r8700,s8710,NR
r8701,s8711,G
r8702,s8712,R
r8703,s8713,R
r8704,s8714,G
r8705,s8715,NR
r8706,s8716,PG
r8707,s8717,PG
r8708,s8718,NR
r8709,s8719,R
r8710,s8720,PG
r8711,s8721,PG-13
r8712,s8722,PG-13
r8713,s8723,G
r8714,s8724,NR
r8715,s8725,NR
r8716,s8726,PG
r8717,s8727,R
r8718,s8728,NR
r8719,s8729,PG
r8720,s8730,PG
r8721,s8731,NR
r8722,s8732,PG
r8723,s8733,G
r8724,s8734,G
r8725,s8735,NR
r8726,s8736,R
r8727,s8737,G
r8728,s8738,G
r8729,s8739,NR
r8730,s8740,PG-13
r8731,s8741,PG
r8732,s8742,G
r8733,s8743,PG-13
r8734,s8744,R
r8735,s8745,PG-13
r8736,s8746,NR
r8737,s8747,R
r8738,s8748,R
r8739,s8749,PG-13
r8740,s8750,NR
r8741,s8751,G
r8742,s8752,PG-13
r8743,s8753,G
r8744,s8754,PG-13
r8745,s8755,G
r8746,s8756,PG-13
r8747,s8757,R
r8748,s8758,PG
r8749,s8759,R
r8750,s8760,G
r8751,s8761,NR
r8752,s8762,R
r8753,s8763,PG
r8754,s8764,G
r8755,s8765,R
r8756,s8766,PG-13
r8757,s8767,NR
r8758,s8768,G
r8759,s8769,R
r8760,s8770,G
r8761,s8771,PG-13
r8762,s8772,PG
r8763,s8773,R
r8764,s8774,G
r8765,s8775,G
r8766,s8776,G
r8767,s8777,PG
r8768,s8778,G
r8769,s8779,NR
r8770,s8780,NR
r8771,s8781,G
r8772,s8782,NR
r8773,s8783,R
r8774,s8784,NR
r8775,s8785,G
r8776,s8786,PG-13
r8777,s8787,R
r8778,s8788,PG
r8779,s8789,G
r8780,s8790,PG
r8781,s8791,PG-13
r8782,s8792,PG
r8783,s8793,G
r8784,s8794,G
r8785,s8795,PG-13
r8786,s8796,G
r8787,s8797,PG-13
r8788,s8798,PG-13
r8789,s8799,G
r8790,s8800,NR
r8791,s8801,PG-13
r8792,s8802,G
r8793,s8803,NR
r8794,s8804,PG-13
r8795,s8805,NR
r8796,s8806,R
r8797,s8807,R
